benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 4)",0.0052785,1.0769
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 8)",0.00624455,0.9103
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 16)",0.00654238,0.8688
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 32)",0.00772627,0.7357
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 64)",0.0135043,0.4209
matmul,"(32, 32, 32, 10)",triton,1,"(4, 4, 128)",0.0225423,0.2522
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 4)",0.00518204,1.0969
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 8)",0.00578088,0.9833
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 16)",0.00559475,1.016
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 32)",0.00610142,0.9316
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 64)",0.00893853,0.6359
matmul,"(32, 32, 32, 10)",triton,1,"(4, 8, 128)",0.0140799,0.4037
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 4)",0.00570434,0.9965
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 8)",0.00582067,0.9766
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 16)",0.00621672,0.9144
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 32)",0.00690272,0.8235
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 64)",0.00993691,0.572
matmul,"(32, 32, 32, 10)",triton,1,"(4, 16, 128)",0.0176878,0.3214
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 4)",0.00584538,0.9725
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 8)",0.00649847,0.8747
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 16)",0.00673614,0.8439
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 32)",0.00746943,0.761
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 64)",0.0115983,0.4901
matmul,"(32, 32, 32, 10)",triton,1,"(4, 32, 128)",0.0832296,0.0683
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 4)",0.00929278,0.6117
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 8)",0.0110103,0.5163
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 16)",0.0123656,0.4597
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 32)",0.0167428,0.3395
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 64)",0.105512,0.0539
matmul,"(32, 32, 32, 10)",triton,1,"(4, 64, 128)",0.214618,0.0265
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 4)",0.0159939,0.3554
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 8)",0.0174791,0.3252
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 16)",0.0226586,0.2509
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 32)",0.103536,0.0549
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 64)",0.201387,0.0282
matmul,"(32, 32, 32, 10)",triton,1,"(4, 128, 128)",0.450279,0.0126
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 4)",0.00599709,0.9478
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 8)",0.00624192,0.9107
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 16)",0.00679297,0.8368
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 32)",0.00800035,0.7105
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 64)",0.0122136,0.4654
matmul,"(32, 32, 32, 10)",triton,1,"(8, 4, 128)",0.020468,0.2777
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 4)",0.00550363,1.0328
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 8)",0.00548071,1.0372
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 16)",0.00561471,1.0124
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 32)",0.00625401,0.9089
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 64)",0.00881315,0.645
matmul,"(32, 32, 32, 10)",triton,1,"(8, 8, 128)",0.0143101,0.3972
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 4)",0.00544708,1.0436
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 8)",0.00575309,0.988
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 16)",0.00617763,0.9201
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 32)",0.00657897,0.864
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 64)",0.00950366,0.5981
matmul,"(32, 32, 32, 10)",triton,1,"(8, 16, 128)",0.0241294,0.2356
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 4)",0.00586271,0.9696
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 8)",0.00662438,0.8581
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 16)",0.00695551,0.8172
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 32)",0.00817598,0.6952
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 64)",0.040869,0.1391
matmul,"(32, 32, 32, 10)",triton,1,"(8, 32, 128)",0.0832936,0.0682
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 4)",0.00845607,0.6722
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 8)",0.00927132,0.6131
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 16)",0.0104982,0.5415
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 32)",0.0327002,0.1738
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 64)",0.0793518,0.0716
matmul,"(32, 32, 32, 10)",triton,1,"(8, 64, 128)",0.157514,0.0361
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 4)",0.0135722,0.4188
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 8)",0.0147526,0.3853
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 16)",0.033869,0.1678
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 32)",0.0751526,0.0756
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 64)",0.148111,0.0384
matmul,"(32, 32, 32, 10)",triton,1,"(8, 128, 128)",0.326442,0.0174
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 4)",0.00642193,0.8851
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 8)",0.0067433,0.843
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 16)",0.00781339,0.7275
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 32)",0.00782052,0.7268
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 64)",0.0119421,0.476
matmul,"(32, 32, 32, 10)",triton,1,"(16, 4, 128)",0.036221,0.1569
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 4)",0.00549746,1.034
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 8)",0.00550996,1.0316
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 16)",0.0059618,0.9535
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 32)",0.00646992,0.8786
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 64)",0.00911224,0.6238
matmul,"(32, 32, 32, 10)",triton,1,"(16, 8, 128)",0.0205266,0.2769
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 4)",0.00558892,1.0171
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 8)",0.00593771,0.9573
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 16)",0.00665093,0.8547
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 32)",0.0077946,0.7293
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 64)",0.0120982,0.4699
matmul,"(32, 32, 32, 10)",triton,1,"(16, 16, 128)",0.0674232,0.0843
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 4)",0.00581442,0.9776
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 8)",0.00624038,0.9109
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 16)",0.00699214,0.813
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 32)",0.0148574,0.3826
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 64)",0.0363733,0.1563
matmul,"(32, 32, 32, 10)",triton,1,"(16, 32, 128)",0.069394,0.0819
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 4)",0.00831611,0.6835
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 8)",0.0089562,0.6347
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 16)",0.0163198,0.3483
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 32)",0.0342842,0.1658
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 64)",0.0656342,0.0866
matmul,"(32, 32, 32, 10)",triton,1,"(16, 64, 128)",0.130798,0.0435
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 4)",0.0144294,0.3939
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 8)",0.0247771,0.2294
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 16)",0.0607469,0.0936
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 32)",0.0699111,0.0813
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 64)",0.139476,0.0408
matmul,"(32, 32, 32, 10)",triton,1,"(16, 128, 128)",0.309022,0.0184
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 4)",0.00688051,0.8262
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 8)",0.00764577,0.7435
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 16)",0.00753302,0.7546
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 32)",0.0079739,0.7129
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 64)",0.0124593,0.4562
matmul,"(32, 32, 32, 10)",triton,1,"(32, 4, 128)",0.0909639,0.0625
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 4)",0.00557238,1.0201
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 8)",0.0060788,0.9351
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 16)",0.00648472,0.8766
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 32)",0.00715947,0.794
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 64)",0.0126726,0.4486
matmul,"(32, 32, 32, 10)",triton,1,"(32, 8, 128)",0.0683359,0.0832
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 4)",0.00581709,0.9772
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 8)",0.00608705,0.9338
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 16)",0.00668084,0.8508
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 32)",0.0078696,0.7223
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 64)",0.0323279,0.1758
matmul,"(32, 32, 32, 10)",triton,1,"(32, 16, 128)",0.062583,0.0908
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 4)",0.00466849,1.2176
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 8)",0.00489079,1.1623
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 16)",0.00580479,0.9792
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 32)",0.0168771,0.3368
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 64)",0.0319239,0.1781
matmul,"(32, 32, 32, 10)",triton,1,"(32, 32, 128)",0.0619791,0.0917
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 4)",0.00760352,0.7476
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 8)",0.00944182,0.602
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 16)",0.029091,0.1954
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 32)",0.0326735,0.174
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 64)",0.0630166,0.0902
matmul,"(32, 32, 32, 10)",triton,1,"(32, 64, 128)",0.126812,0.0448
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 4)",0.0200592,0.2834
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 8)",0.048226,0.1179
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 16)",0.0518432,0.1096
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 32)",0.060299,0.0943
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 64)",0.12172,0.0467
matmul,"(32, 32, 32, 10)",triton,1,"(32, 128, 128)",0.275636,0.0206
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 4)",0.0118317,0.4804
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 8)",0.011739,0.4842
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 16)",0.013036,0.436
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 32)",0.0157034,0.362
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 64)",0.113107,0.0503
matmul,"(32, 32, 32, 10)",triton,1,"(64, 4, 128)",0.238611,0.0238
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 4)",0.00798719,0.7117
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 8)",0.00806869,0.7045
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 16)",0.00883123,0.6437
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 32)",0.0107133,0.5306
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 64)",0.0562758,0.101
matmul,"(32, 32, 32, 10)",triton,1,"(64, 8, 128)",0.112188,0.0507
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 4)",0.00793681,0.7162
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 8)",0.00799548,0.7109
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 16)",0.00926428,0.6136
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 32)",0.0283289,0.2007
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 64)",0.0494849,0.1149
matmul,"(32, 32, 32, 10)",triton,1,"(64, 16, 128)",0.0962219,0.0591
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 4)",0.00713601,0.7966
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 8)",0.00773602,0.7348
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 16)",0.0246363,0.2307
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 32)",0.0282301,0.2014
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 64)",0.0536083,0.106
matmul,"(32, 32, 32, 10)",triton,1,"(64, 32, 128)",0.105671,0.0538
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 4)",0.0182393,0.3117
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 8)",0.0471151,0.1206
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 16)",0.049309,0.1153
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 32)",0.0561367,0.1013
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 64)",0.110033,0.0517
matmul,"(32, 32, 32, 10)",triton,1,"(64, 64, 128)",0.234891,0.0242
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 4)",0.0939696,0.0605
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 8)",0.091019,0.0625
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 16)",0.0903164,0.0629
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 32)",0.106531,0.0534
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 64)",0.231612,0.0245
matmul,"(32, 32, 32, 10)",triton,1,"(64, 128, 128)",0.510513,0.0111
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 4)",0.0189193,0.3005
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 8)",0.0198606,0.2862
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 16)",0.0191974,0.2961
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 32)",0.0816634,0.0696
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 64)",0.155513,0.0366
matmul,"(32, 32, 32, 10)",triton,1,"(128, 4, 128)",0.3218,0.0177
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 4)",0.0117269,0.4847
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 8)",0.0118564,0.4794
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 16)",0.0142047,0.4002
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 32)",0.055855,0.1018
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 64)",0.0994966,0.0571
matmul,"(32, 32, 32, 10)",triton,1,"(128, 8, 128)",0.199491,0.0285
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 4)",0.0115846,0.4907
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 8)",0.0131874,0.431
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 16)",0.042783,0.1329
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 32)",0.0520031,0.1093
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 64)",0.0976905,0.0582
matmul,"(32, 32, 32, 10)",triton,1,"(128, 16, 128)",0.193246,0.0294
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 4)",0.014809,0.3838
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 8)",0.0366054,0.1553
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 16)",0.0445535,0.1276
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 32)",0.0523863,0.1085
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 64)",0.102951,0.0552
matmul,"(32, 32, 32, 10)",triton,1,"(128, 32, 128)",0.213808,0.0266
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 4)",0.0801317,0.0709
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 8)",0.0956263,0.0594
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 16)",0.0947079,0.06
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 32)",0.105481,0.0539
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 64)",0.204641,0.0278
matmul,"(32, 32, 32, 10)",triton,1,"(128, 64, 128)",0.456235,0.0125
matmul,"(32, 32, 32, 10)",triton,1,"(128, 128, 4)",0.197978,0.0287
matmul,"(32, 32, 32, 10)",triton,1,"(128, 128, 8)",0.185012,0.0307
matmul,"(32, 32, 32, 10)",triton,1,"(128, 128, 16)",0.180946,0.0314
matmul,"(32, 32, 32, 10)",triton,1,"(128, 128, 32)",0.214146,0.0265
matmul,"(32, 32, 32, 10)",triton,1,"(128, 128, 64)",0.473293,0.012
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 4)",0.00524483,1.0838
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 8)",0.00536842,1.0588
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 16)",0.0056505,1.006
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 32)",0.00602575,0.9433
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 64)",0.00757506,0.7504
matmul,"(32, 32, 32, 10)",triton,4,"(4, 4, 128)",0.00975562,0.5827
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 4)",0.00535092,1.0623
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 8)",0.005284,1.0758
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 16)",0.00520875,1.0913
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 32)",0.005501,1.0333
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 64)",0.00627001,0.9066
matmul,"(32, 32, 32, 10)",triton,4,"(4, 8, 128)",0.00773414,0.735
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 4)",0.00535817,1.0609
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 8)",0.00545754,1.0416
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 16)",0.00551067,1.0315
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 32)",0.00580313,0.9795
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 64)",0.00658497,0.8632
matmul,"(32, 32, 32, 10)",triton,4,"(4, 16, 128)",0.0090679,0.6269
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 4)",0.00548517,1.0363
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 8)",0.00566675,1.0031
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 16)",0.00575405,0.9879
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 32)",0.00605134,0.9394
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 64)",0.00743277,0.7648
matmul,"(32, 32, 32, 10)",triton,4,"(4, 32, 128)",0.0308199,0.1844
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 4)",0.00627742,0.9055
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 8)",0.00703035,0.8085
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 16)",0.00753627,0.7543
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 32)",0.00949103,0.5989
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 64)",0.0369467,0.1539
matmul,"(32, 32, 32, 10)",triton,4,"(4, 64, 128)",0.0666076,0.0853
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 4)",0.00816415,0.6963
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 8)",0.0088379,0.6432
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 16)",0.0112721,0.5043
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 32)",0.0362384,0.1569
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 64)",0.0653749,0.0869
matmul,"(32, 32, 32, 10)",triton,4,"(4, 128, 128)",0.126011,0.0451
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 4)",0.00563934,1.008
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 8)",0.00573396,0.9913
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 16)",0.00571217,0.9951
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 32)",0.00599271,0.9485
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 64)",0.00704868,0.8064
matmul,"(32, 32, 32, 10)",triton,4,"(8, 4, 128)",0.0093852,0.6057
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 4)",0.00524479,1.0838
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 8)",0.00533471,1.0655
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 16)",0.00536104,1.0603
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 32)",0.00573429,0.9913
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 64)",0.0061803,0.9198
matmul,"(32, 32, 32, 10)",triton,4,"(8, 8, 128)",0.00813827,0.6985
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 4)",0.00547075,1.039
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 8)",0.00544733,1.0435
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 16)",0.00569505,0.9981
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 32)",0.00559625,1.0157
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 64)",0.00697518,0.8149
matmul,"(32, 32, 32, 10)",triton,4,"(8, 16, 128)",0.0133204,0.4267
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 4)",0.00539263,1.0541
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 8)",0.00569934,0.9974
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 16)",0.00600696,0.9463
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 32)",0.00637488,0.8917
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 64)",0.0162778,0.3492
matmul,"(32, 32, 32, 10)",triton,4,"(8, 32, 128)",0.0287064,0.198
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 4)",0.00618509,0.919
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 8)",0.00658038,0.8638
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 16)",0.00697889,0.8145
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 32)",0.0150323,0.3781
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 64)",0.0272168,0.2089
matmul,"(32, 32, 32, 10)",triton,4,"(8, 64, 128)",0.0468103,0.1214
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 4)",0.00762306,0.7457
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 8)",0.00803598,0.7074
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 16)",0.0156172,0.364
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 32)",0.0270933,0.2098
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 64)",0.045395,0.1252
matmul,"(32, 32, 32, 10)",triton,4,"(8, 128, 128)",0.0884461,0.0643
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 4)",0.00551146,1.0314
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 8)",0.00567271,1.0021
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 16)",0.00585746,0.9704
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 32)",0.00612909,0.9274
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 64)",0.00742235,0.7658
matmul,"(32, 32, 32, 10)",triton,4,"(16, 4, 128)",0.014956,0.3801
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 4)",0.00530046,1.0724
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 8)",0.00533675,1.0651
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 16)",0.00563171,1.0093
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 32)",0.00574892,0.9888
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 64)",0.00658043,0.8638
matmul,"(32, 32, 32, 10)",triton,4,"(16, 8, 128)",0.011091,0.5125
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 4)",0.00546004,1.0411
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 8)",0.00572517,0.9929
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 16)",0.0058165,0.9773
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 32)",0.00606767,0.9368
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 64)",0.00876819,0.6483
matmul,"(32, 32, 32, 10)",triton,4,"(16, 16, 128)",0.0241469,0.2354
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 4)",0.00604851,0.9398
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 8)",0.00608809,0.9337
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 16)",0.00662447,0.8581
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 32)",0.0109289,0.5201
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 64)",0.0208343,0.2728
matmul,"(32, 32, 32, 10)",triton,4,"(16, 32, 128)",0.0395439,0.1437
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 4)",0.00716597,0.7932
